"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"10-Nov-2021","EQ","1,555.95","1,573.35","1,546.55","1,559.20","1,561.85","1,566.60","1,564.06","1,630.00","812.45","1,299,996","2,033,273,301.50","66,566"
"09-Nov-2021","EQ","1,561.00","1,572.00","1,553.00","1,556.20","1,564.65","1,559.20","1,562.18","1,630.00","812.45","2,061,369","3,220,228,650.65","76,679"
"08-Nov-2021","EQ","1,508.00","1,562.80","1,504.30","1,505.85","1,562.00","1,556.20","1,537.98","1,630.00","812.45","3,050,392","4,691,429,112.00","107,298"
"04-Nov-2021","EQ","1,509.00","1,515.00","1,501.00","1,498.55","1,509.00","1,505.85","1,507.82","1,630.00","804.30","166,444","250,968,144.95","9,893"
"03-Nov-2021","EQ","1,498.00","1,537.70","1,493.60","1,490.60","1,496.75","1,498.55","1,512.00","1,630.00","804.30","2,697,346","4,078,388,614.70","82,230"
"02-Nov-2021","EQ","1,522.25","1,522.95","1,488.05","1,522.15","1,490.90","1,490.60","1,500.54","1,630.00","804.30","2,041,689","3,063,627,091.60","65,999"
"01-Nov-2021","EQ","1,490.00","1,529.90","1,487.05","1,477.85","1,523.90","1,522.15","1,507.27","1,630.00","804.30","2,271,900","3,424,369,348.35","90,721"
"29-Oct-2021","EQ","1,527.35","1,542.75","1,467.80","1,533.30","1,480.00","1,477.85","1,507.77","1,630.00","781.85","3,795,495","5,722,727,267.45","160,654"
"28-Oct-2021","EQ","1,578.00","1,582.85","1,526.00","1,567.85","1,533.00","1,533.30","1,551.62","1,630.00","781.85","3,054,565","4,739,527,981.20","118,895"
"27-Oct-2021","EQ","1,561.85","1,587.10","1,527.50","1,563.30","1,564.00","1,567.85","1,564.15","1,630.00","781.85","3,624,131","5,668,678,480.00","121,182"
"26-Oct-2021","EQ","1,571.90","1,630.00","1,543.00","1,524.10","1,564.00","1,563.30","1,590.72","1,630.00","781.85","16,978,043","27,007,336,242.15","424,932"
"25-Oct-2021","EQ","1,531.00","1,535.00","1,483.80","1,517.45","1,531.00","1,524.10","1,510.82","1,576.50","781.85","3,890,467","5,877,788,463.05","133,711"
"22-Oct-2021","EQ","1,531.00","1,561.95","1,483.75","1,524.25","1,518.95","1,517.45","1,514.99","1,576.50","781.85","5,223,521","7,913,577,426.10","127,081"
"21-Oct-2021","EQ","1,546.15","1,546.15","1,476.05","1,539.30","1,526.00","1,524.25","1,511.13","1,576.50","781.85","4,261,416","6,439,567,256.10","129,835"
"20-Oct-2021","EQ","1,544.00","1,576.50","1,515.80","1,539.10","1,540.40","1,539.30","1,548.09","1,576.50","781.85","5,159,270","7,987,010,366.95","174,477"
"19-Oct-2021","EQ","1,498.00","1,569.80","1,477.05","1,479.65","1,542.70","1,539.10","1,534.37","1,569.80","781.85","8,645,334","13,265,163,149.00","203,315"
"18-Oct-2021","EQ","1,420.00","1,486.95","1,420.00","1,430.80","1,483.00","1,479.65","1,460.69","1,547.85","781.85","3,579,606","5,228,682,532.75","107,820"
"14-Oct-2021","EQ","1,432.00","1,459.60","1,410.50","1,402.15","1,430.70","1,430.80","1,436.10","1,547.85","781.85","4,328,124","6,215,607,959.20","145,972"
"13-Oct-2021","EQ","1,386.90","1,410.00","1,377.00","1,374.45","1,403.00","1,402.15","1,393.02","1,547.85","781.85","1,738,985","2,422,434,805.70","56,858"
"12-Oct-2021","EQ","1,399.00","1,402.85","1,361.00","1,400.20","1,377.80","1,374.45","1,373.09","1,547.85","781.85","2,965,629","4,072,071,823.60","103,973"
"11-Oct-2021","EQ","1,420.00","1,434.45","1,385.60","1,439.95","1,401.15","1,400.20","1,410.08","1,547.85","781.85","3,073,366","4,333,701,143.25","128,446"
"08-Oct-2021","EQ","1,418.50","1,447.00","1,418.50","1,417.20","1,440.00","1,439.95","1,437.27","1,547.85","781.85","2,665,924","3,831,650,389.95","95,490"
"07-Oct-2021","EQ","1,397.95","1,423.30","1,375.65","1,385.65","1,417.85","1,417.20","1,411.17","1,547.85","781.85","1,956,325","2,760,713,212.50","60,108"
"06-Oct-2021","EQ","1,422.90","1,426.90","1,379.95","1,413.05","1,383.90","1,385.65","1,400.96","1,547.85","781.85","2,769,341","3,879,736,874.50","76,582"
"05-Oct-2021","EQ","1,399.10","1,421.00","1,381.00","1,399.05","1,412.35","1,413.05","1,399.58","1,547.85","781.85","2,481,825","3,473,520,825.00","77,989"
"04-Oct-2021","EQ","1,384.70","1,405.55","1,372.05","1,371.25","1,399.60","1,399.05","1,390.25","1,547.85","781.85","2,538,936","3,529,760,138.00","78,896"
"01-Oct-2021","EQ","1,375.00","1,384.00","1,364.80","1,380.60","1,368.90","1,371.25","1,374.41","1,547.85","764.00","2,661,824","3,658,442,530.85","102,076"
"30-Sep-2021","EQ","1,388.00","1,402.65","1,377.00","1,395.35","1,382.00","1,380.60","1,386.03","1,547.85","764.00","3,856,630","5,345,415,922.25","121,651"
"29-Sep-2021","EQ","1,400.00","1,408.95","1,372.75","1,414.05","1,396.25","1,395.35","1,394.01","1,547.85","764.00","7,948,104","11,079,703,614.20","174,181"
"28-Sep-2021","EQ","1,464.40","1,465.00","1,408.40","1,464.40","1,412.90","1,414.05","1,430.44","1,547.85","764.00","3,995,669","5,715,549,922.75","124,827"
"27-Sep-2021","EQ","1,523.00","1,525.00","1,459.20","1,514.75","1,465.00","1,464.40","1,475.14","1,547.85","764.00","2,728,552","4,024,998,199.60","123,076"
"24-Sep-2021","EQ","1,530.00","1,547.85","1,511.05","1,521.50","1,515.00","1,514.75","1,529.73","1,547.85","747.55","3,592,146","5,495,016,429.15","160,531"
"23-Sep-2021","EQ","1,525.10","1,531.00","1,504.00","1,513.60","1,523.00","1,521.50","1,515.99","1,531.00","747.55","2,015,302","3,055,171,199.80","76,658"
"22-Sep-2021","EQ","1,464.00","1,527.90","1,456.50","1,461.70","1,514.00","1,513.60","1,507.59","1,527.90","747.55","5,145,820","7,757,789,280.50","161,502"
"21-Sep-2021","EQ","1,439.00","1,466.45","1,420.40","1,431.30","1,459.95","1,461.70","1,444.18","1,493.15","747.55","1,713,705","2,474,898,968.45","55,189"
"20-Sep-2021","EQ","1,440.00","1,493.15","1,426.35","1,451.55","1,433.00","1,431.30","1,460.28","1,493.15","747.55","2,526,342","3,689,171,455.00","106,912"
"17-Sep-2021","EQ","1,451.00","1,472.00","1,436.60","1,448.35","1,446.00","1,451.55","1,450.02","1,480.00","747.55","2,861,623","4,149,424,516.35","74,442"
"16-Sep-2021","EQ","1,464.85","1,469.00","1,440.00","1,464.85","1,447.70","1,448.35","1,450.70","1,480.00","747.55","1,800,078","2,611,373,663.10","65,365"
"15-Sep-2021","EQ","1,442.10","1,480.00","1,437.95","1,452.05","1,461.80","1,464.85","1,461.48","1,480.00","747.55","2,410,087","3,522,292,411.65","93,254"
"14-Sep-2021","EQ","1,435.00","1,457.00","1,429.50","1,429.50","1,449.10","1,452.05","1,443.28","1,478.00","747.55","1,554,999","2,244,292,251.45","82,831"
"13-Sep-2021","EQ","1,436.00","1,439.80","1,420.35","1,433.25","1,428.50","1,429.50","1,430.66","1,478.00","747.55","1,937,241","2,771,541,002.20","86,371"
"09-Sep-2021","EQ","1,425.60","1,437.90","1,414.00","1,427.85","1,431.25","1,433.25","1,423.70","1,478.00","734.05","2,303,457","3,279,442,443.00","64,566"
"08-Sep-2021","EQ","1,440.20","1,442.35","1,419.85","1,435.20","1,427.50","1,427.85","1,430.34","1,478.00","734.05","2,256,454","3,227,488,560.40","70,302"
"07-Sep-2021","EQ","1,468.95","1,472.90","1,432.30","1,461.15","1,437.85","1,435.20","1,449.02","1,478.00","734.05","1,940,043","2,811,153,819.70","76,037"
"06-Sep-2021","EQ","1,448.00","1,467.90","1,436.10","1,441.95","1,463.00","1,461.15","1,453.43","1,478.00","734.05","1,801,171","2,617,867,057.50","68,179"
"03-Sep-2021","EQ","1,444.00","1,449.70","1,425.10","1,437.80","1,442.50","1,441.95","1,437.24","1,478.00","722.70","1,919,590","2,758,905,436.20","84,621"
"02-Sep-2021","EQ","1,436.00","1,452.55","1,421.20","1,436.30","1,436.95","1,437.80","1,433.27","1,478.00","722.70","3,860,958","5,533,813,705.75","134,900"
"01-Sep-2021","EQ","1,450.00","1,468.25","1,427.50","1,447.65","1,434.40","1,436.30","1,440.54","1,478.00","722.70","1,829,925","2,636,071,964.70","67,328"
"31-Aug-2021","EQ","1,424.80","1,454.00","1,406.95","1,419.20","1,450.15","1,447.65","1,431.36","1,478.00","722.70","6,392,991","9,150,668,700.30","152,978"
"30-Aug-2021","EQ","1,450.00","1,455.00","1,415.90","1,445.40","1,424.80","1,419.20","1,429.01","1,478.00","722.70","2,742,699","3,919,336,340.35","108,463"
"27-Aug-2021","EQ","1,449.85","1,457.10","1,431.20","1,449.50","1,440.80","1,445.40","1,445.53","1,478.00","714.35","3,097,939","4,478,155,625.15","82,170"
"26-Aug-2021","EQ","1,459.80","1,466.75","1,444.00","1,463.10","1,449.00","1,449.50","1,452.92","1,478.00","714.35","1,993,944","2,897,047,055.75","62,041"
"25-Aug-2021","EQ","1,463.00","1,478.00","1,450.00","1,463.35","1,461.90","1,463.10","1,464.51","1,478.00","714.35","3,105,863","4,548,555,944.00","92,535"
"24-Aug-2021","EQ","1,421.90","1,467.00","1,420.00","1,416.00","1,461.10","1,463.35","1,449.94","1,467.00","714.35","5,366,923","7,781,740,902.70","128,799"
"23-Aug-2021","EQ","1,415.45","1,442.95","1,409.00","1,399.20","1,414.95","1,416.00","1,425.46","1,442.95","714.35","3,987,240","5,683,644,186.20","114,689"
"20-Aug-2021","EQ","1,370.65","1,420.00","1,370.65","1,412.50","1,396.00","1,399.20","1,400.61","1,428.80","698.65","4,051,399","5,674,441,821.80","113,777"
"18-Aug-2021","EQ","1,418.00","1,425.00","1,404.25","1,413.70","1,412.00","1,412.50","1,413.00","1,428.80","698.65","2,939,739","4,153,843,972.15","102,264"
"17-Aug-2021","EQ","1,372.00","1,428.80","1,370.50","1,367.85","1,410.95","1,413.70","1,413.09","1,428.80","698.65","8,042,970","11,365,414,154.90","197,467"
"16-Aug-2021","EQ","1,381.95","1,399.95","1,360.25","1,383.15","1,370.00","1,367.85","1,372.77","1,399.95","698.65","2,912,430","3,998,099,405.85","96,240"
"13-Aug-2021","EQ","1,380.10","1,390.00","1,365.90","1,386.55","1,383.35","1,383.15","1,378.91","1,394.80","662.70","4,760,344","6,564,092,550.70","117,785"
"12-Aug-2021","EQ","1,323.00","1,394.80","1,317.75","1,323.60","1,383.00","1,386.55","1,369.05","1,394.80","662.70","8,613,315","11,792,064,706.60","198,057"
"11-Aug-2021","EQ","1,323.05","1,326.75","1,298.35","1,323.05","1,320.95","1,323.60","1,315.74","1,329.70","662.70","3,430,349","4,513,450,656.55","102,017"
"10-Aug-2021","EQ","1,288.00","1,329.70","1,282.40","1,287.45","1,323.00","1,323.05","1,314.34","1,329.70","662.70","6,314,469","8,299,342,336.30","136,841"
"09-Aug-2021","EQ","1,290.40","1,306.80","1,266.00","1,264.60","1,289.00","1,287.45","1,285.21","1,306.80","662.70","6,585,101","8,463,222,105.25","170,338"
"06-Aug-2021","EQ","1,252.00","1,273.00","1,243.05","1,248.20","1,268.00","1,264.60","1,262.41","1,273.00","642.55","3,894,726","4,916,752,783.90","117,731"
"05-Aug-2021","EQ","1,217.05","1,254.00","1,217.00","1,216.50","1,249.90","1,248.20","1,242.38","1,254.00","642.55","5,790,873","7,194,437,695.40","150,663"
"04-Aug-2021","EQ","1,225.20","1,230.40","1,213.70","1,226.25","1,219.00","1,216.50","1,218.59","1,237.30","642.55","1,938,175","2,361,832,849.75","70,384"
"03-Aug-2021","EQ","1,211.00","1,230.00","1,210.00","1,210.70","1,225.95","1,226.25","1,223.58","1,237.30","642.55","2,603,616","3,185,735,468.75","70,849"
"02-Aug-2021","EQ","1,210.00","1,214.00","1,195.55","1,209.55","1,206.00","1,210.70","1,203.63","1,237.30","642.55","2,385,223","2,870,926,966.80","87,426"
"30-Jul-2021","EQ","1,185.00","1,237.30","1,175.00","1,127.80","1,207.70","1,209.55","1,213.59","1,237.30","642.55","20,425,030","24,787,656,227.40","413,583"
"29-Jul-2021","EQ","1,128.70","1,141.35","1,115.10","1,119.55","1,127.90","1,127.80","1,129.97","1,152.50","642.55","3,821,405","4,318,090,190.25","102,399"
"28-Jul-2021","EQ","1,124.00","1,130.70","1,106.50","1,120.85","1,128.10","1,119.55","1,117.76","1,152.50","642.55","2,533,035","2,831,315,466.25","63,357"
"27-Jul-2021","EQ","1,120.20","1,127.70","1,104.05","1,120.20","1,123.25","1,120.85","1,113.89","1,152.50","642.55","1,397,105","1,556,220,091.00","39,146"
"26-Jul-2021","EQ","1,131.00","1,138.55","1,116.55","1,131.00","1,117.85","1,120.20","1,126.82","1,152.50","642.55","984,581","1,109,443,503.80","41,727"
"23-Jul-2021","EQ","1,123.95","1,141.50","1,115.10","1,148.60","1,129.00","1,131.00","1,129.90","1,152.50","598.50","2,840,803","3,209,821,635.75","76,687"
"22-Jul-2021","EQ","1,080.00","1,152.50","1,080.00","1,087.20","1,146.00","1,148.60","1,126.69","1,152.50","598.50","7,309,727","8,235,815,228.25","158,825"
"20-Jul-2021","EQ","1,095.95","1,102.20","1,084.90","1,094.20","1,085.00","1,087.20","1,092.00","1,119.70","598.50","1,230,858","1,344,090,947.10","54,437"
"19-Jul-2021","EQ","1,088.00","1,110.45","1,086.10","1,103.15","1,096.00","1,094.20","1,097.79","1,119.70","598.50","1,409,001","1,546,794,195.85","42,229"
"16-Jul-2021","EQ","1,112.40","1,118.30","1,083.05","1,112.45","1,102.90","1,103.15","1,096.47","1,119.70","570.50","2,323,939","2,548,129,861.75","100,657"
"15-Jul-2021","EQ","1,078.00","1,119.70","1,076.40","1,078.50","1,109.25","1,112.45","1,105.16","1,119.70","570.50","5,922,995","6,545,859,152.65","130,433"
"14-Jul-2021","EQ","1,054.00","1,080.00","1,048.00","1,050.15","1,077.00","1,078.50","1,071.96","1,109.40","570.50","3,173,326","3,401,669,275.40","77,638"
"13-Jul-2021","EQ","1,062.00","1,062.00","1,048.00","1,056.60","1,050.40","1,050.15","1,052.00","1,109.40","570.50","1,908,081","2,007,299,426.00","100,702"
"12-Jul-2021","EQ","1,057.00","1,058.70","1,046.10","1,051.75","1,057.00","1,056.60","1,053.85","1,109.40","570.50","3,224,820","3,398,490,567.90","118,828"
"09-Jul-2021","EQ","1,055.20","1,068.80","1,049.00","1,060.15","1,051.00","1,051.75","1,057.39","1,109.40","561.35","1,889,035","1,997,453,809.30","67,078"
"08-Jul-2021","EQ","1,049.00","1,063.40","1,045.00","1,045.90","1,060.40","1,060.15","1,055.09","1,109.40","561.35","2,171,947","2,291,605,194.75","55,921"
"07-Jul-2021","EQ","1,049.55","1,059.50","1,030.10","1,049.55","1,047.50","1,045.90","1,047.11","1,109.40","561.35","3,713,891","3,888,837,942.95","91,334"
"06-Jul-2021","EQ","1,074.65","1,074.65","1,047.75","1,074.65","1,050.00","1,049.55","1,057.39","1,109.40","561.35","3,865,594","4,087,438,822.90","82,030"
"05-Jul-2021","EQ","1,093.00","1,094.95","1,071.20","1,089.40","1,072.20","1,074.65","1,080.45","1,109.40","561.35","2,597,359","2,806,324,841.55","47,315"
"02-Jul-2021","EQ","1,087.00","1,097.50","1,075.00","1,085.15","1,089.50","1,089.40","1,085.06","1,109.40","536.05","1,669,409","1,811,416,199.70","59,484"
"01-Jul-2021","EQ","1,096.00","1,099.35","1,081.00","1,095.45","1,085.65","1,085.15","1,087.08","1,109.40","536.05","1,459,518","1,586,616,040.75","49,293"
